a01,Savings in the past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
3363,1,0,-0.236235418,-1.120578168,-0.493815326
3365,1,1,-0.196301193,1.056112399,-0.493815326
3366,1,0,-0.236235418,-1.120578168,-0.493815326
3367,1,1,-0.164353814,1.056112399,0.934376058
3368,1,1,-0.22292401,1.056112399,-0.493815326
3369,1,0,-0.236235418,-1.120578168,-0.493815326
3370,1,0,-0.236235418,-1.120578168,-0.493815326
3371,1,1,-0.169678377,1.056112399,-0.493815326
3372,1,1,0.961791313,0.693330638,2.362567443
3373,0,0,-0.236235418,-1.120578168,-0.493815326
3374,1,1,0.032655026,1.056112399,0.934376058
3375,1,0,-0.236235418,-1.120578168,-0.493815326
3376,1,0,-0.236235418,-1.120578168,-0.493815326
3377,1,1,0.396056468,-0.757796407,0.934376058
3378,0,0,-0.236235418,-1.120578168,-0.493815326
3379,1,1,-0.155035828,0.693330638,0.934376058
3380,1,0,-0.236235418,-1.120578168,-0.493815326
3381,1,1,-0.202956897,1.056112399,-0.493815326
3383,0,0,-0.236235418,-1.120578168,-0.493815326
3384,0,0,-0.236235418,-1.120578168,-0.493815326
3385,0,0,-0.236235418,-1.120578168,-0.493815326
3386,0,0,-0.236235418,-1.120578168,-0.493815326
3388,1,0,-0.236235418,-1.120578168,-0.493815326
3391,1,1,1.094905394,-0.757796407,-0.493815326
3393,1,1,-0.196301193,1.056112399,-0.493815326
3394,1,1,-0.182989785,1.056112399,-0.493815326
3398.1,0,0,-0.236235418,-1.120578168,-0.493815326
3398.2,1,0,-0.236235418,-1.120578168,-0.493815326
3399,1,0,-0.236235418,-1.120578168,-0.493815326
3400,1,0,-0.236235418,-1.120578168,-0.493815326
3401,1,0,-0.236235418,-1.120578168,-0.493815326
3402.1,1,1,0.562449069,-0.757796407,-0.493815326
3402.2,1,0,-0.236235418,-1.120578168,-0.493815326
3403,1,0,-0.236235418,-1.120578168,-0.493815326
3404,0,0,-0.236235418,-1.120578168,-0.493815326
3405,1,0,-0.236235418,-1.120578168,-0.493815326
3406,1,0,-0.236235418,-1.120578168,-0.493815326
3407,1,0,-0.236235418,-1.120578168,-0.493815326
3408,1,0,-0.236235418,-1.120578168,-0.493815326
3409,1,0,-0.236235418,-1.120578168,-0.493815326
3411,0,0,-0.236235418,-1.120578168,-0.493815326
3412,1,0,-0.236235418,-1.120578168,-0.493815326
3413,1,1,-0.196301193,0.693330638,-0.493815326
3414,1,0,-0.236235418,-1.120578168,-0.493815326
3415,1,0,-0.236235418,-1.120578168,-0.493815326
3416,1,0,-0.236235418,-1.120578168,-0.493815326
3417,1,0,-0.236235418,-1.120578168,-0.493815326
3418,1,0,-0.236235418,-1.120578168,-0.493815326
3419,1,0,-0.236235418,-1.120578168,-0.493815326
3420,1,0,-0.236235418,-1.120578168,-0.493815326
3421,1,0,-0.236235418,-1.120578168,-0.493815326
3422,1,0,-0.236235418,-1.120578168,-0.493815326
3423,1,1,-0.209612601,1.056112399,-0.493815326
3424,1,1,1.094905394,-0.757796407,-0.493815326
3426,1,1,-0.07649852,0.693330638,-0.493815326
3427,1,1,-0.188314348,0.693330638,-0.493815326
3429,1,1,-0.231576425,1.056112399,-0.493815326
3430,1,1,0.84198864,-0.395014646,0.934376058
3431,1,1,2.426046205,-0.757796407,-0.493815326
3432,1,1,0.296220907,-0.757796407,-0.493815326
3433,1,0,-0.236235418,-1.120578168,-0.493815326
3434,1,0,-0.236235418,-1.120578168,-0.493815326
3435,1,1,-0.147514883,1.056112399,2.362567443
3436,1,1,-0.22425515,1.056112399,0.934376058
3437,1,0,-0.236235418,-1.120578168,-0.493815326
3438,1,0,-0.236235418,-1.120578168,-0.493815326
3439,1,1,-0.202956897,-0.757796407,-0.493815326
3440,1,0,-0.236235418,-1.120578168,-0.493815326
3441,1,1,-0.196301193,-0.757796407,-0.493815326
3442,1,1,-0.222591224,1.056112399,-0.493815326
3443,0,0,-0.236235418,-1.120578168,-0.493815326
3444,0,0,-0.236235418,-1.120578168,-0.493815326
3445,1,1,-0.185984852,0.693330638,-0.493815326
3446,1,0,-0.236235418,-1.120578168,-0.493815326
3447,1,0,-0.236235418,-1.120578168,-0.493815326
3448,1,1,2.226375083,-0.757796407,-0.493815326
3449,0,0,-0.236235418,-1.120578168,-0.493815326
3450,0,0,-0.236235418,-1.120578168,-0.493815326
3451,1,1,0.762120191,-0.757796407,-0.493815326
3452,1,1,-0.078788082,1.056112399,0.934376058
3453,1,0,-0.236235418,-1.120578168,-0.493815326
3454,1,1,-0.127081871,1.056112399,0.934376058
3456,1,0,-0.236235418,-1.120578168,-0.493815326
3457,1,1,1.760475799,-0.757796407,-0.493815326
3458,1,1,0.495892029,0.693330638,-0.493815326
3459,0,0,-0.236235418,-1.120578168,-0.493815326
3461,1,1,0.063164774,1.056112399,2.362567443
3462,1,1,-0.17679998,1.056112399,-0.493815326
3463,1,0,-0.236235418,-1.120578168,-0.493815326
3464,0,0,-0.236235418,-1.120578168,-0.493815326
3465,1,1,0.163106826,-0.757796407,-0.493815326
3466,1,1,1.494247637,-0.757796407,0.934376058
3468,1,1,-0.211942098,1.056112399,-0.493815326
3469,1,1,0.562449069,-0.757796407,-0.493815326
3470,1,1,-0.069842816,-0.757796407,-0.493815326
3471,1,1,-0.00295299,0.693330638,0.934376058
3472,1,1,-0.214105202,1.056112399,-0.493815326
3473,0,0,-0.236235418,-1.120578168,-0.493815326
3474.1,1,1,0.298883189,0.693330638,0.934376058
3474.2,1,1,0.551746697,1.056112399,0.934376058
3475,1,1,0.165236651,1.056112399,0.934376058
3476,1,0,-0.236235418,-1.120578168,-0.493815326
3477,1,0,-0.236235418,-1.120578168,-0.493815326
3478,1,1,-0.093803351,0.693330638,-0.493815326
3479,1,0,-0.236235418,-1.120578168,-0.493815326
3480,1,1,0.242975274,-0.757796407,-0.493815326
3481,1,1,0.143139714,-0.757796407,-0.493815326
3482.1,1,0,-0.236235418,-1.120578168,-0.493815326
3482.2,1,0,-0.236235418,-1.120578168,-0.493815326
3483,1,1,-0.081470331,1.056112399,2.362567443
3485,0,0,-0.236235418,-1.120578168,-0.493815326
3486,1,1,0.216352458,1.056112399,2.362567443
3487,0,0,-0.236235418,-1.120578168,-0.493815326
3488,1,0,-0.236235418,-1.120578168,-0.493815326
3489,1,0,-0.236235418,-1.120578168,-0.493815326
3490,1,0,-0.236235418,-1.120578168,-0.493815326
3491,1,1,-0.228248573,0.693330638,-0.493815326
3492,1,0,-0.236235418,-1.120578168,-0.493815326
3493,1,1,-0.176334081,0.693330638,-0.493815326
3494,0,0,-0.236235418,-1.120578168,-0.493815326
3495,1,1,2.093261002,-0.757796407,0.934376058
3496,1,1,0.229663866,0.693330638,0.934376058
3497,1,1,-0.209046867,1.056112399,-0.493815326
3498,1,0,-0.236235418,-1.120578168,-0.493815326
3499,1,1,-0.069842816,-0.757796407,-0.493815326
3501,1,1,0.69556315,-0.757796407,0.934376058
3502,1,1,-0.193971697,1.056112399,-0.493815326
3503,1,1,-0.199382784,1.056112399,2.362567443
3504,1,1,0.45780809,1.056112399,0.934376058
3505,1,1,0.096549785,-0.757796407,-0.493815326
3506.1,1,1,0.578456037,1.056112399,0.934376058
3506.2,1,0,-0.236235418,-1.120578168,-0.493815326
3507.1,1,1,-0.141072161,1.056112399,-0.493815326
3507.2,0,0,-0.236235418,-1.120578168,-0.493815326
3508,1,1,1.136869608,1.056112399,2.362567443
3510,1,1,1.893589881,0.693330638,0.934376058
3511,1,1,1.094905394,-0.757796407,-0.493815326
3512,1,1,-0.069842816,-0.757796407,-0.493815326
3513.1,1,1,1.094905394,-0.757796407,-0.493815326
3513.2,1,1,0.762120191,-0.757796407,-0.493815326
3514,1,1,-0.201053366,1.056112399,-0.493815326
3515,1,1,-0.154237144,1.056112399,0.934376058
3516,1,1,9.747320668,-0.757796407,0.934376058
3517.1,1,1,-0.100292662,1.056112399,-0.493815326
3517.2,1,1,0.762120191,0.693330638,-0.493815326
3517.3,1,1,3.091616611,-0.757796407,-0.493815326
3517.4,1,1,0.163106826,0.693330638,-0.493815326
3518,1,1,-0.18332257,1.056112399,-0.493815326
3519,1,1,-0.178197678,1.056112399,-0.493815326
3520,1,1,-0.187315993,1.056112399,-0.493815326
3521,1,1,0.163106826,-0.757796407,-0.493815326
3522,1,0,-0.236235418,-1.120578168,-0.493815326
3523,1,1,2.758831408,-0.757796407,-0.493815326
3524,1,1,0.266270239,-0.395014646,0.934376058
3525,1,0,-0.236235418,-1.120578168,-0.493815326
3526,1,0,-0.236235418,-1.120578168,-0.493815326
3527,1,0,-0.236235418,-1.120578168,-0.493815326
3528,1,1,-0.198763804,1.056112399,-0.493815326
3529,1,0,-0.236235418,-1.120578168,-0.493815326
3530,0,0,-0.236235418,-1.120578168,-0.493815326
3531,1,1,-0.204753937,1.056112399,-0.493815326
3532.1,1,1,0.096549785,-0.757796407,-0.493815326
3532.2,1,1,-0.221426476,1.056112399,-0.493815326
3533.1,1,0,-0.236235418,-1.120578168,-0.493815326
3533.2,1,1,-0.096565468,1.056112399,0.934376058
3534,0,0,-0.236235418,-1.120578168,-0.493815326
3535,0,0,-0.236235418,-1.120578168,-0.493815326
3536.1,1,1,-0.226351697,0.693330638,-0.493815326
3536.2,0,0,-0.236235418,-1.120578168,-0.493815326
3537,1,1,0.571900169,1.056112399,2.362567443
3538,1,1,-0.213406353,1.056112399,-0.493815326
3539,1,0,-0.236235418,-1.120578168,-0.493815326
3540,1,1,-0.233240351,0.693330638,-0.493815326
3541,1,1,-0.03197186,1.056112399,2.362567443
3542,1,1,0.562449069,-0.757796407,-0.493815326
3543,1,1,-0.10012627,0.693330638,0.934376058
3544,1,1,-0.23167626,1.056112399,-0.493815326
3545,0,0,-0.236235418,-1.120578168,-0.493815326
3546,1,1,0.62900611,-0.757796407,-0.493815326
3547,1,1,-0.220128614,1.056112399,-0.493815326
3548,1,0,-0.236235418,-1.120578168,-0.493815326
3549,1,1,-0.056664522,0.693330638,0.934376058
3550,1,1,0.063271265,0.693330638,-0.493815326
3551,1,1,3.091616611,-0.757796407,0.934376058
3552,1,0,-0.236235418,-1.120578168,-0.493815326
3553,0,0,-0.236235418,-1.120578168,-0.493815326
3554,1,1,-0.222098702,1.056112399,-0.493815326
3555,1,0,-0.236235418,-1.120578168,-0.493815326
3556,1,1,1.094905394,-0.757796407,-0.493815326
3557,1,1,2.014464122,1.056112399,2.362567443
3558,1,1,0.028195705,1.056112399,2.362567443
3559,1,1,-0.125417945,1.056112399,0.934376058
3560.1,0,0,-0.236235418,-1.120578168,-0.493815326
3560.2,0,0,-0.236235418,-1.120578168,-0.493815326
3561,1,1,0.229663866,-0.757796407,-0.493815326
3564,1,1,-0.212274883,0.693330638,-0.493815326
3565,0,0,-0.236235418,-1.120578168,-0.493815326
3566,1,1,-0.181658644,-0.757796407,0.934376058
3567,1,1,-0.149711265,0.693330638,2.362567443
3568,1,0,-0.236235418,-1.120578168,-0.493815326
3569,1,1,-0.22292401,1.056112399,0.934376058
3570,1,1,-0.069842816,1.056112399,0.934376058
3571,1,1,-0.223556301,1.056112399,0.934376058
3572,1,1,-0.202956897,1.056112399,-0.493815326
3573,1,1,-0.219596157,0.693330638,-0.493815326
3574,1,1,-0.221592869,1.056112399,-0.493815326
3576,1,1,0.406040024,1.41889416,2.362567443
3578,1,1,-0.212940453,0.693330638,-0.493815326
3579,1,1,-0.036564296,0.693330638,-0.493815326
3580,1,1,6.419468639,-0.395014646,-0.493815326
3581,0,0,-0.236235418,-1.120578168,-0.493815326
3582,0,0,-0.236235418,-1.120578168,-0.493815326
3583,1,1,0.163106826,-0.757796407,-0.493815326
3584,1,1,-0.133072005,0.693330638,0.934376058
3585,0,0,-0.236235418,-1.120578168,-0.493815326
3586,1,1,0.149795418,-0.395014646,0.934376058
3587,1,1,0.163106826,-0.757796407,-0.493815326
3588.1,1,0,-0.236235418,-1.120578168,-0.493815326
3588.2,1,1,-0.116432745,0.693330638,0.934376058
3590,1,1,-0.223922365,1.056112399,0.934376058
3591,1,1,1.962809203,0.693330638,2.362567443
3592,1,1,-0.103121336,-0.757796407,-0.493815326
3593,0,0,-0.236235418,-1.120578168,-0.493815326
3594,1,0,-0.236235418,-1.120578168,-0.493815326
3595,1,1,-0.22292401,-0.757796407,-0.493815326
3596,1,1,-0.230910854,1.056112399,-0.493815326
3597,1,0,-0.236235418,-1.120578168,-0.493815326
3598,1,1,1.094905394,-0.757796407,-0.493815326
3599,0,0,-0.236235418,-1.120578168,-0.493815326
3600,1,0,-0.236235418,-1.120578168,-0.493815326
3601,1,1,0.242975274,1.056112399,2.362567443
3602,1,1,-0.156366969,-0.757796407,-0.493815326
3603,1,1,-0.221592869,1.056112399,-0.493815326
3604,1,1,2.093261002,-0.757796407,0.934376058
3606,1,1,10.41289107,-0.757796407,0.934376058
3608,0,0,-0.236235418,-1.120578168,-0.493815326
3609.1,1,1,-0.189645489,1.056112399,-0.493815326
3609.2,1,1,-0.169678377,1.056112399,0.934376058
3610,1,0,-0.236235418,-1.120578168,-0.493815326
3611,1,1,0.379883107,1.056112399,2.362567443
3612,1,1,-0.182989785,1.056112399,-0.493815326
3613.1,1,1,-0.188380905,1.056112399,0.934376058
3613.2,1,1,-0.19097663,1.056112399,0.934376058
3614,1,1,-0.183988141,1.056112399,0.934376058
3615,0,0,-0.236235418,-1.120578168,-0.493815326
3616,1,1,-0.151042406,0.693330638,-0.493815326
3617,0,0,-0.236235418,-1.120578168,-0.493815326
3618,1,1,-0.190843516,1.056112399,-0.493815326
3619,1,1,1.094905394,0.693330638,-0.493815326
3620.1,0,0,-0.236235418,-1.120578168,-0.493815326
3620.2,0,0,-0.236235418,-1.120578168,-0.493815326
3621,1,1,-0.194637267,1.056112399,-0.493815326
3622,1,1,-0.19097663,1.056112399,0.934376058
3623.1,1,1,-0.101790196,1.056112399,0.934376058
3623.2,1,1,-0.22292401,1.056112399,-0.493815326
3624,1,1,-0.04322,1.056112399,0.934376058
3625.1,1,1,1.760475799,-0.757796407,-0.493815326
3625.2,1,1,-0.195635623,1.056112399,-0.493815326
3626,1,1,0.828677231,0.693330638,2.362567443
3627,1,1,0.089894081,0.693330638,-0.493815326
3628,1,0,-0.236235418,-1.120578168,-0.493815326
3629,1,1,-0.060192045,1.056112399,0.934376058
3630,0,0,-0.236235418,-1.120578168,-0.493815326
3631.1,1,1,-0.152373547,1.056112399,-0.493815326
3631.2,1,1,-0.129744153,-0.757796407,-0.493815326
3632.1,1,1,-0.087147647,0.693330638,-0.493815326
3633.2,1,1,-0.180327504,1.056112399,-0.493815326
3634,1,1,-0.166816424,1.056112399,0.934376058
3635,1,1,-0.223789251,1.056112399,-0.493815326
3636,1,1,-0.221459755,1.41889416,-0.493815326
3637,1,1,-0.185851738,1.056112399,0.934376058
3638,1,0,-0.236235418,-1.120578168,-0.493815326
3639,1,1,0.209696754,1.056112399,0.934376058
3640,1,1,-0.22292401,-0.757796407,-0.493815326
3641,1,1,0.509203437,1.056112399,-0.493815326
3642,1,1,-0.205286394,1.056112399,-0.493815326
3643,1,1,-0.036564296,1.056112399,0.934376058
3644,0,0,-0.236235418,-1.120578168,-0.493815326
3646,1,1,-0.156366969,-0.757796407,-0.493815326
3647.1,1,1,1.760475799,1.056112399,0.934376058
3647.2,0,0,-0.236235418,-1.120578168,-0.493815326
3648.1,1,1,-0.22292401,1.056112399,-0.493815326
3648.2,1,1,-0.216268305,0.693330638,-0.493815326
3648.3,1,1,-0.129744153,0.693330638,0.934376058
3649,1,1,-0.189645489,1.056112399,0.934376058
3650,1,1,1.094905394,-0.757796407,-0.493815326
3651,1,1,-0.083154224,0.693330638,-0.493815326
3652,1,1,-0.176334081,0.693330638,-0.493815326
3654,1,1,0.257950609,0.693330638,0.934376058
3655,1,1,5.953569355,-0.757796407,2.362567443
3656,1,1,1.094905394,-0.757796407,-0.493815326
3657,1,1,0.076130085,-0.395014646,-0.493815326
3659,1,1,0.429334988,-0.757796407,-0.493815326
3660,1,1,0.895234272,-0.757796407,0.934376058
3661,1,1,-0.169678377,1.056112399,-0.493815326
3662,1,1,-0.209612601,1.056112399,0.934376058
3663,1,1,-0.186317637,1.056112399,-0.493815326
3664,1,1,-0.224587936,1.056112399,-0.493815326
3665,1,1,1.30123222,1.056112399,2.362567443
3666,1,0,-0.236235418,-1.120578168,-0.493815326
3667,1,1,0.615694702,1.056112399,2.362567443
3668,1,1,1.141495322,-0.757796407,0.934376058
3669,1,1,1.760475799,-0.757796407,-0.493815326
3670,1,1,0.509203437,0.693330638,0.934376058
3671,1,1,-0.225586291,1.056112399,0.934376058
3672,1,1,-0.181325859,1.056112399,-0.493815326
3674,1,0,-0.236235418,-1.120578168,-0.493815326
3675,1,1,-0.049542919,1.056112399,0.934376058
3676,1,1,1.427690597,-0.757796407,0.934376058
3677,1,1,0.096549785,-0.757796407,-0.493815326
3678,1,1,-0.185984852,1.056112399,0.934376058
3679,1,1,-0.182989785,1.056112399,0.934376058
3681,1,0,-0.236235418,-1.120578168,-0.493815326
3682,1,1,-0.103121336,-0.757796407,-0.493815326
3683,0,0,-0.236235418,-1.120578168,-0.493815326
3684,1,1,-0.202956897,1.056112399,-0.493815326
3685,1,0,-0.236235418,-1.120578168,-0.493815326
3686,1,1,-0.230245284,1.056112399,-0.493815326
3687,1,1,-0.204288038,0.693330638,-0.493815326
3688,1,1,-0.086482076,0.693330638,-0.493815326
3689,1,1,0.029992745,-0.757796407,-0.493815326
3690,1,1,0.429334988,-0.757796407,-0.493815326
3691,1,1,0.163106826,-0.757796407,-0.493815326
3692,1,1,0.096549785,-0.757796407,-0.493815326
3693,1,0,-0.236235418,-1.120578168,-0.493815326
3694,1,1,3.757187017,-0.757796407,0.934376058
3695,1,1,0.429334988,-0.757796407,-0.493815326
3696,1,1,-0.22292401,0.693330638,-0.493815326
3697,1,1,-0.21593552,1.056112399,-0.493815326
3698,1,0,-0.236235418,-1.120578168,-0.493815326
3699,1,0,-0.236235418,-1.120578168,-0.493815326
3700,1,0,-0.236235418,-1.120578168,-0.493815326
3701,1,1,-0.103121336,1.056112399,-0.493815326
3702,1,1,-0.184986496,1.056112399,2.362567443
3703,1,1,-0.202956897,1.056112399,-0.493815326
3704,1,1,-0.214670936,1.056112399,-0.493815326
3705,1,1,-0.103121336,-0.757796407,-0.493815326
3706,1,0,-0.236235418,-1.120578168,-0.493815326
3707,1,1,-0.195103167,1.056112399,0.934376058
3708,1,1,-0.156366969,0.693330638,0.934376058
3709,1,1,-0.221592869,1.056112399,-0.493815326
3710,1,0,-0.236235418,-1.120578168,-0.493815326
3711,1,1,-0.153039117,1.056112399,0.934376058
3712,1,0,-0.236235418,-1.120578168,-0.493815326
3713,1,1,-0.208614246,1.056112399,-0.493815326
3714,1,0,-0.236235418,-1.120578168,-0.493815326
3715,1,0,-0.236235418,-1.120578168,-0.493815326
3717,1,1,-0.018567272,1.056112399,3.790758827
3718,1,1,-0.227915788,1.41889416,-0.493815326
3719,1,1,-0.15769811,1.056112399,2.362567443
3720,1,1,-0.036564296,1.056112399,-0.493815326
3721,1,1,1.850327804,0.693330638,0.934376058
3722,1,1,-0.176334081,1.056112399,-0.493815326
3723,1,1,-0.208880474,1.056112399,0.934376058
3724,1,1,0.762120191,-0.757796407,-0.493815326
3725,1,1,-0.202956897,0.693330638,-0.493815326
3726,1,0,-0.236235418,-1.120578168,-0.493815326
3727,1,1,-0.22292401,1.056112399,-0.493815326
3728,1,1,0.229663866,0.693330638,-0.493815326
3729,1,1,3.757187017,-0.757796407,0.934376058
3730,1,0,-0.236235418,-1.120578168,-0.493815326
3731,1,0,-0.236235418,-1.120578168,-0.493815326
3732,1,0,-0.236235418,-1.120578168,-0.493815326
3733,1,0,-0.236235418,-1.120578168,-0.493815326
3734,1,0,-0.236235418,-1.120578168,-0.493815326
3735,1,0,-0.236235418,-1.120578168,-0.493815326
3736,1,1,-0.019925036,1.056112399,2.362567443
3737,1,1,-0.209612601,0.693330638,-0.493815326
3738,1,1,-0.103121336,1.056112399,0.934376058
3739,1,1,0.029992745,1.056112399,-0.493815326
3740,1,0,-0.236235418,-1.120578168,-0.493815326
3741,1,0,-0.236235418,-1.120578168,-0.493815326
3742,1,1,-0.199096589,1.056112399,0.934376058
3743,1,1,-0.176666866,0.693330638,0.934376058
3744,1,0,-0.236235418,-1.120578168,-0.493815326
3745,1,1,0.096549785,-0.757796407,-0.493815326
3746,1,0,-0.236235418,-1.120578168,-0.493815326
3747,1,0,-0.236235418,-1.120578168,-0.493815326
3749.1,0,0,-0.236235418,-1.120578168,-0.493815326
3749.2,1,1,0.029992745,-0.395014646,-0.493815326
3750,1,1,-0.192307771,1.056112399,0.934376058
3751,0,0,-0.236235418,-1.120578168,-0.493815326
3752,1,1,-0.084485365,1.056112399,2.362567443
3753,1,1,-0.225253506,1.056112399,-0.493815326
3754,1,1,0.392728616,1.056112399,2.362567443
3755,1,0,-0.236235418,-1.120578168,-0.493815326
3756,1,1,-0.136399857,1.056112399,-0.493815326
3757,1,1,0.127166024,1.056112399,2.362567443
3758,1,1,0.163106826,1.056112399,0.934376058
3759,1,1,-0.036564296,0.693330638,0.934376058
3760,1,1,-0.189645489,1.056112399,0.934376058
3761,1,1,2.426046205,-0.757796407,0.934376058
3762,1,1,0.096549785,-0.757796407,-0.493815326
3763,1,1,1.574116086,-0.757796407,0.934376058
3764,1,1,-0.22292401,-0.757796407,-0.493815326
3765.1,1,1,-0.196301193,-0.757796407,-0.493815326
3765.2,1,1,-0.209612601,0.693330638,-0.493815326
3766,1,0,-0.236235418,-1.120578168,-0.493815326
3767,1,0,-0.236235418,-1.120578168,-0.493815326
3768,0,0,-0.236235418,-1.120578168,-0.493815326
3769,1,1,-0.136399857,-0.757796407,-0.493815326
3770,1,1,1.427690597,-0.757796407,0.934376058
3771,1,1,-0.196301193,0.693330638,-0.493815326
3772,1,0,-0.236235418,-1.120578168,-0.493815326
3773,1,0,-0.236235418,-1.120578168,-0.493815326
3774,1,1,-0.037895437,1.056112399,3.790758827
3775,1,0,-0.236235418,-1.120578168,-0.493815326
3776,1,1,-0.219596157,1.056112399,-0.493815326
3777,1,1,0.429334988,-0.757796407,-0.493815326
3778,1,1,-0.206284749,1.056112399,0.934376058
3779,1,1,-0.155035828,1.056112399,0.934376058
3780,1,1,-0.013269332,0.693330638,-0.493815326
3781.1,1,1,-0.126083515,1.056112399,0.934376058
3781.2,1,1,0.84198864,1.056112399,0.934376058
3782,1,1,-0.189312704,1.056112399,0.934376058
3783,1,1,-0.168014451,1.41889416,0.934376058
3784.1,1,1,0.029992745,-0.757796407,-0.493815326
3784.2,1,1,-0.07649852,1.056112399,2.362567443
3784.3,1,1,0.163106826,0.693330638,0.934376058
3784.4,1,1,-0.221592869,1.056112399,-0.493815326
3785,1,1,1.004387819,1.056112399,2.362567443
3786.11,1,1,-0.232241995,-0.757796407,-0.493815326
3786.12,1,1,0.469269212,-0.757796407,0.934376058
3786.2,1,1,0.450633241,0.693330638,0.934376058
3787,1,1,-0.185652067,0.693330638,-0.493815326
