,a01,Savings in past year,Current Savings,Total Savings,Saving Frequency,Savings diversification
947,666.1,0,0,0.0,0.0,1
948,666.2,0,0,0.0,0.0,1
949,667.0,0,0,0.0,0.0,1
950,668.0,0,0,0.0,0.0,1
951,669.0,1,1,7450.0,5.0,1
952,670.0,0,0,0.0,0.0,1
953,671.0,0,0,0.0,0.0,1
954,672.0,0,0,0.0,0.0,1
955,673.0,1,1,6000.0,5.0,1
956,674.0,0,0,0.0,0.0,1
957,675.0,1,1,4000.0,6.0,1
958,676.0,1,1,9000.0,5.0,1
959,677.1,0,0,0.0,0.0,1
960,677.2,1,1,58600.0,6.0,3
963,678.0,0,0,0.0,0.0,1
964,679.0,0,0,0.0,0.0,1
965,680.0,0,0,0.0,0.0,1
966,681.0,1,1,6000.0,5.0,1
967,682.0,0,0,0.0,0.0,1
968,683.0,1,1,7000.0,5.0,1
969,684.0,1,1,16500.0,5.0,3
972,685.0,1,1,17700.0,5.0,2
974,686.0,0,0,0.0,0.0,1
975,687.0,1,1,4500.0,5.0,1
976,688.0,1,1,1400.0,5.0,1
977,689.0,1,1,2500.0,5.0,1
978,690.0,1,1,4700.0,5.0,2
980,692.1,0,0,0.0,0.0,1
981,692.2,1,1,7460.0,6.0,2
983,693.0,0,0,0.0,0.0,1
984,694.0,0,0,0.0,0.0,1
985,695.0,0,0,0.0,0.0,1
986,696.0,1,1,1840.0,5.0,2
988,697.0,0,0,0.0,0.0,1
989,698.0,0,0,0.0,0.0,1
990,699.0,0,0,0.0,0.0,1
991,700.0,0,0,0.0,0.0,1
992,701.0,1,0,0.0,0.0,1
993,702.0,1,1,2900.0,6.0,2
995,703.0,1,0,0.0,0.0,1
996,704.0,1,0,0.0,0.0,1
997,705.0,1,1,50000.0,1.0,1
998,706.0,1,0,0.0,0.0,1
999,707.0,1,1,1000.0,6.0,1
1000,708.0,1,1,1400000.0,1.0,5
1005,709.0,1,1,21000.0,5.0,1
1006,710.1,1,1,2000.0,6.0,1
1007,710.2,1,0,0.0,0.0,1
1008,711.0,1,1,1200.0,6.0,1
1009,712.0,1,0,0.0,0.0,1
1010,713.0,1,1,8000.0,6.0,1
1011,714.0,1,1,10000.0,6.0,1
1012,715.0,1,0,0.0,0.0,1
1013,716.0,1,1,2500.0,6.0,1
1014,717.0,1,1,7200.0,5.0,1
1015,718.0,1,0,0.0,0.0,1
1016,719.0,1,0,0.0,0.0,1
1017,720.0,0,0,0.0,0.0,1
1018,721.0,1,1,10000.0,5.0,2
1020,722.0,1,1,7500.0,6.0,2
1022,724.0,1,1,6000.0,6.0,1
1023,725.1,1,0,0.0,0.0,1
1024,725.2,1,1,20000.0,5.0,1
1025,726.0,1,0,0.0,0.0,1
1026,727.1,1,0,0.0,0.0,1
1027,727.2,1,1,3600.0,6.0,1
1028,727.3,1,0,0.0,0.0,1
1029,728.0,1,1,20000.0,1.0,1
1030,729.0,1,0,0.0,0.0,1
1031,730.0,1,1,25000.0,6.0,1
1032,731.0,1,1,25000.0,5.0,1
1033,732.0,1,1,3800.0,6.0,1
1034,733.0,1,1,3400.0,6.0,2
1036,735.0,1,1,30000.0,5.0,1
1037,736.0,1,1,5000.0,6.0,1
1038,737.1,1,1,9200.0,5.0,1
1039,737.2,1,0,0.0,0.0,1
1040,738.0,1,0,0.0,0.0,1
1041,739.0,1,1,3300.0,6.0,2
1043,740.0,1,0,0.0,0.0,1
1044,741.0,1,1,1200.0,6.0,1
1045,742.0,1,1,2700.0,6.0,1
1046,743.0,1,0,0.0,0.0,1
1047,744.0,1,0,0.0,0.0,1
1048,745.0,1,1,500.0,6.0,1
1049,746.1,1,1,1500.0,6.0,1
1050,746.2,1,1,15000.0,5.0,1
1051,747.0,1,1,1500.0,6.0,1
1052,748.0,1,1,1500.0,6.0,1
1053,749.0,1,0,0.0,0.0,1
1054,750.0,1,1,25000.0,6.0,3
1057,751.1,1,0,0.0,0.0,1
1058,751.2,1,1,7500.0,5.0,2
1060,752.0,1,0,0.0,0.0,1
1061,753.11,1,1,5400.0,6.0,2
1063,753.12,1,1,122000.0,5.0,2
1065,753.13,1,1,5000.0,5.0,1
1067,753.2,1,1,32095.0,6.0,2
1068,754.0,1,1,3000.0,6.0,1
1069,755.0,1,0,0.0,0.0,1
1070,756.0,1,1,60000.0,5.0,1
1071,757.0,1,0,0.0,0.0,1
1072,758.0,1,1,5570.0,6.0,2
1074,760.1,1,0,0.0,0.0,1
1075,760.2,1,0,0.0,0.0,1
1076,761.1,1,1,20000.0,6.0,2
1079,761.2,1,1,25093.0,6.0,2
1080,762.0,1,1,11200.0,6.0,2
1082,763.0,1,0,0.0,0.0,1
1083,764.0,1,1,41000.0,5.0,1
1084,765.11,1,0,0.0,0.0,1
1085,765.12,1,1,1150.0,6.0,1
1086,765.2,1,1,100000.0,1.0,1
1087,766.0,1,1,6440.0,6.0,1
1088,767.0,1,1,18000.0,5.0,1
1089,768.0,1,0,0.0,0.0,1
1090,769.0,1,0,0.0,0.0,1
1091,770.0,1,1,40000.0,1.0,1
1092,771.0,1,1,47000.0,1.0,1
1093,772.0,1,0,0.0,0.0,1
1094,773.1,1,1,1800.0,6.0,1
1095,773.2,1,1,4195.0,6.0,2
1097,774.0,1,1,25000.0,5.0,1
1099,775.0,1,1,11500.0,6.0,2
1100,776.0,1,1,18000.0,5.0,1
1102,777.0,1,1,217000.0,6.0,2
1103,778.0,1,1,3600.0,6.0,1
1104,779.1,1,0,0.0,0.0,1
1105,779.2,1,0,0.0,0.0,1
1106,781.0,1,1,6000.0,6.0,3
1109,782.0,1,1,78949.0,6.0,2
1111,783.0,1,1,6000.0,6.0,1
1112,784.0,1,1,1600.0,6.0,2
1114,785.0,1,0,0.0,0.0,1
1115,786.0,1,1,6000.0,5.0,1
1116,787.0,1,1,66053.0,6.0,2
1118,788.0,1,1,52000.0,5.0,1
1119,789.0,1,1,12000.0,5.0,1
1121,790.0,1,1,17650.0,6.0,3
1123,791.0,1,1,58000.0,6.0,3
1126,793.0,1,0,0.0,0.0,1
1127,794.0,1,1,160000.0,1.0,2
1129,795.0,1,0,0.0,0.0,1
1130,796.0,1,1,50000.0,1.0,1
1131,798.0,1,1,49800.0,6.0,3
1134,799.0,1,1,7000.0,6.0,1
1135,800.0,1,0,0.0,0.0,1
1136,801.0,1,1,6000.0,5.0,1
1137,803.0,1,0,0.0,0.0,1
1138,804.0,1,1,100000.0,1.0,1
1139,805.1,1,1,100000.0,5.0,1
1140,805.2,1,1,11000.0,1.0,1
1141,806.0,1,0,0.0,0.0,1
1142,807.0,1,0,0.0,0.0,1
1143,808.0,1,1,34800.0,6.0,1
1144,809.0,1,0,0.0,0.0,1
1145,810.0,1,0,0.0,0.0,1
1146,811.0,1,0,0.0,0.0,1
1147,812.0,1,1,2400.0,5.0,1
1148,813.0,1,1,30000.0,6.0,2
1150,814.0,1,1,14165.0,6.0,3
1153,815.0,1,1,20000.0,1.0,1
1154,817.0,1,1,18000.0,6.0,2
1157,818.0,1,1,6500.0,6.0,2
1158,819.0,1,1,35750.0,6.0,2
1160,820.1,1,1,66000.0,5.0,2
1162,820.2,1,1,500.0,5.0,1
1163,821.0,1,1,30000.0,2.0,1
1164,822.0,1,0,0.0,0.0,1
1166,823.1,1,1,60000.0,6.0,2
1167,823.2,1,1,5000.0,6.0,1
1168,824.0,1,1,36000.0,5.0,1
1169,825.1,1,1,1250000.0,5.0,3
1172,825.2,1,0,0.0,0.0,1
1173,826.0,1,0,0.0,0.0,1
1174,827.0,1,0,0.0,0.0,1
1175,828.0,1,1,8000.0,5.0,2
1177,829.0,1,0,0.0,0.0,1
1178,830.0,1,1,6000.0,2.0,1
1179,831.0,1,0,0.0,0.0,1
1180,832.0,1,1,60000.0,5.0,1
1181,833.0,1,1,1500.0,5.0,1
1182,836.0,1,1,3500.0,5.0,1
1183,837.0,1,1,24000.0,5.0,1
1184,838.0,1,0,0.0,0.0,1
1185,839.1,1,0,0.0,0.0,1
1186,839.2,1,1,52000.0,6.0,2
1188,840.0,1,0,0.0,0.0,1
1189,841.0,1,1,2400.0,6.0,1
1190,842.0,1,1,12800.0,6.0,2
1192,843.0,1,1,275000.0,6.0,3
1195,844.0,1,1,5100.0,6.0,2
1197,845.1,1,1,25025.0,6.0,3
1200,845.2,1,1,50000.0,2.0,1
1201,846.0,1,1,4000.0,6.0,1
1202,847.0,1,1,70000.0,6.0,4
1206,848.0,1,1,400.0,6.0,1
1207,849.0,1,1,4800.0,6.0,2
1209,850.0,1,0,0.0,0.0,1
1210,851.0,1,1,12000.0,6.0,1
1211,852.0,1,1,136000.0,6.0,2
1213,853.0,1,1,5000.0,6.0,1
1214,854.0,1,1,20000.0,5.0,2
1216,855.0,1,1,20000.0,1.0,1
1217,856.0,1,0,0.0,0.0,1
1218,857.0,1,1,2000.0,6.0,1
1221,858.0,1,1,22120.0,6.0,4
1223,859.0,1,0,0.0,0.0,1
1224,860.1,1,1,7500.0,6.0,2
1226,860.2,1,1,4300.0,6.0,2
1228,861.0,1,1,132000.0,5.0,3
1232,862.0,1,1,25270.0,6.0,2
1233,863.0,1,1,40000.0,5.0,1
1234,864.0,1,1,50300.0,5.0,2
1236,865.0,1,1,1680.0,6.0,2
1238,867.0,1,1,150000.0,1.0,1
1239,868.0,1,1,10000.0,6.0,1
1240,869.0,1,1,29095.0,6.0,3
1243,870.0,0,0,0.0,0.0,1
1244,871.0,1,1,100000.0,1.0,1
1245,872.0,0,0,0.0,0.0,1
1246,873.0,1,1,5145.0,6.0,1
1247,874.0,1,1,4600.0,5.0,1
1248,875.0,0,0,0.0,0.0,1
1249,876.0,0,0,0.0,0.0,1
1250,877.0,0,0,0.0,0.0,1
1252,878.0,1,1,11150.0,6.0,2
1253,879.0,0,0,0.0,0.0,1
1256,880.0,1,1,42000.0,6.0,3
1257,881.0,1,1,150000.0,1.0,1
1258,882.1,0,0,0.0,0.0,1
1260,882.2,1,1,70000.0,6.0,2
1261,882.3,1,1,110000.0,1.0,1
1262,883.0,1,1,3050.0,6.0,2
1264,884.0,1,1,550000.0,1.0,1
1265,886.0,1,1,8800.0,5.0,1
1267,887.0,1,1,3000.0,6.0,2
1268,888.0,1,1,200000.0,1.0,1
1269,889.0,1,1,3000.0,6.0,1
1270,890.0,0,0,0.0,0.0,1
1271,891.0,1,1,10000.0,6.0,4
1277,892.0,1,1,73150.0,6.0,3
1278,893.0,0,0,0.0,0.0,1
1279,894.0,1,1,750.0,6.0,1
1281,895.0,1,1,704300.0,5.0,2
1282,896.11,1,1,84000.0,1.0,1
1283,896.12,0,0,0.0,0.0,1
1284,896.2,1,1,4761.0,6.0,1
1286,897.0,1,1,74075.0,6.0,3
1288,898.0,0,0,0.0,0.0,1
1289,899.0,0,0,0.0,0.0,1
1290,900.0,1,1,5000.0,6.0,1
1291,901.0,1,1,600.0,6.0,1
1292,902.0,1,1,1200.0,5.0,1
1293,903.0,0,0,0.0,0.0,1
1294,904.0,1,1,49800.0,5.0,2
1296,906.0,1,1,900.0,6.0,1
1297,907.0,1,1,169319.0,5.0,4
1301,909.0,0,0,0.0,0.0,1
1302,910.0,1,1,1500.0,5.0,1
1303,911.0,1,1,50600.0,6.0,2
1305,912.0,1,1,2000.0,5.0,1
1306,913.0,1,1,2500.0,5.0,1
1307,914.0,1,1,14083.0,5.0,1
1308,915.1,1,1,95000.0,1.0,1
1309,915.2,1,1,48500.0,6.0,3
1312,916.0,1,1,93500.0,6.0,4
1316,917.0,1,1,4500.0,6.0,1
1317,918.0,1,1,5200.0,5.0,1
1318,919.0,1,1,60000.0,1.0,1
1319,920.0,0,0,0.0,0.0,1
1320,921.0,1,1,40000.0,5.0,1
1321,922.0,1,1,8000.0,5.0,1
1322,923.0,1,1,21600.0,5.0,1
1323,924.0,1,1,1600.0,6.0,1
1324,925.0,1,1,81000.0,5.0,4
1328,926.0,1,1,150000.0,1.0,1
1329,927.0,1,1,60000.0,5.0,1
1330,928.0,1,1,1800.0,6.0,1
1331,929.0,0,0,0.0,0.0,1
1332,930.0,1,1,2500.0,6.0,1
1334,931.0,1,1,61000.0,6.0,4
1337,932.0,1,1,62000.0,6.0,3
1340,933.0,1,1,50000.0,6.0,1
1341,934.0,0,0,0.0,0.0,1
1342,935.0,1,1,160000.0,5.0,1
1343,936.0,1,1,16700.0,6.0,3
1346,937.0,0,0,0.0,0.0,1
1347,938.0,1,1,2200.0,6.0,1
1348,940.0,0,0,0.0,0.0,1
1349,942.0,1,1,1500.0,6.0,1
1351,943.0,1,1,402000.0,6.0,2
1352,944.0,1,1,2019.0,5.0,1
1353,945.0,0,0,0.0,0.0,1
1354,946.0,1,1,2200.0,5.0,1
1355,947.0,0,0,0.0,0.0,1
1356,948.0,1,1,1000.0,5.0,2
1358,949.1,0,0,0.0,0.0,1
1359,949.2,0,0,0.0,0.0,1
1360,950.0,1,1,15000.0,6.0,1
1362,951.0,1,1,10000.0,6.0,2
1363,952.0,1,1,800.0,6.0,1
1364,953.0,1,1,15703.0,6.0,3
1367,954.0,1,1,600.0,6.0,1
1369,955.0,1,1,323000.0,6.0,7
1375,956.0,0,0,0.0,0.0,1
1376,957.0,1,1,700.0,6.0,1
1377,958.0,1,1,4000.0,5.0,1
1378,959.0,1,1,15000.0,6.0,1
1379,960.0,1,1,500.0,6.0,1
1380,961.0,1,1,38000.0,5.0,1
1381,962.0,1,1,36000.0,5.0,1
1382,963.0,1,1,200000.0,1.0,1
1383,964.0,0,0,0.0,0.0,1
1384,965.0,1,1,150000.0,1.0,1
1385,966.0,0,0,0.0,0.0,1
1386,967.0,1,1,7400.0,6.0,1
1387,968.0,1,1,25000.0,5.0,1
1388,969.0,0,0,0.0,0.0,1
1389,970.0,1,1,3000.0,5.0,1
1390,971.0,0,0,0.0,0.0,1
1391,973.0,1,1,46000.0,5.0,1
1392,974.0,1,1,7000.0,6.0,1
1393,975.0,1,1,14500.0,5.0,1
1394,976.0,1,1,123600.0,5.0,2
1396,977.0,1,1,10000.0,6.0,1
1397,978.0,1,1,40000.0,5.0,1
1398,979.0,1,1,30000.0,5.0,1
1399,980.0,0,0,0.0,0.0,1
1400,981.0,0,0,0.0,0.0,1
1401,983.0,1,1,1400.0,6.0,1
1402,984.0,1,1,279600.0,2.0,2
1404,985.0,1,1,350000.0,5.0,1
1405,986.0,1,1,42000.0,5.0,1
1406,987.0,1,1,2000.0,5.0,1
1407,988.0,0,0,0.0,0.0,1
1408,989.0,1,1,6000.0,5.0,1
1409,990.0,1,1,20000.0,1.0,1
1410,991.0,0,0,0.0,0.0,1
1411,992.0,1,1,3000.0,6.0,1
1412,993.1,1,1,10000.0,6.0,1
1413,993.2,1,1,6000.0,6.0,1
1414,995.0,1,1,53000.0,1.0,1
1415,996.0,1,1,42000.0,2.0,1
1416,997.0,0,0,0.0,0.0,1
1417,998.0,0,0,0.0,0.0,1
1418,999.0,1,1,7000.0,6.0,1
1419,1000.0,0,0,0.0,0.0,1
1420,1001.0,1,1,6000.0,6.0,1
1421,1002.0,1,1,2000.0,5.0,1
1422,1003.0,0,0,0.0,0.0,1
1423,1005.0,1,1,20000.0,1.0,1
1424,1006.0,0,0,0.0,0.0,1
1425,1007.1,1,0,0.0,0.0,1
1426,1007.2,1,1,40000.0,2.0,1
1427,1008.0,1,1,2900.0,6.0,2
1429,1009.0,1,1,2500.0,6.0,1
1430,1010.0,1,1,1000.0,6.0,1
1431,1011.0,1,1,50000.0,1.0,1
1432,1012.0,1,1,11000.0,6.0,1
1433,1013.0,0,0,0.0,0.0,1
1434,1014.0,1,1,2000.0,6.0,1
1435,1015.0,1,1,301725.0,2.0,1
1436,1016.0,1,1,50000.0,5.0,1
1437,1017.0,1,1,70000.0,2.0,1
1438,1019.0,1,1,36000.0,5.0,1
1439,1020.0,1,1,5500.0,6.0,2
1441,1021.0,0,0,0.0,0.0,1
1442,1022.0,1,1,40000.0,1.0,1
1443,1023.0,1,1,54200.0,6.0,7
1450,1024.0,1,1,21300.0,6.0,3
1454,1025.0,1,1,78200.0,5.0,2
1455,1027.0,1,1,300000.0,1.0,1
1456,1028.0,1,1,500000.0,1.0,1
1457,1029.0,1,1,220000.0,2.0,2
1459,1030.0,1,1,2000.0,6.0,1
1460,1031.0,0,0,0.0,0.0,1
1461,1032.0,1,1,71700.0,6.0,2
1463,1033.0,1,1,9000.0,6.0,2
1465,1034.0,1,1,1200.0,5.0,1
1466,1035.1,0,0,0.0,0.0,1
1467,1035.2,1,1,800.0,6.0,1
1469,1035.3,1,1,13000.0,6.0,2
1470,1036.0,1,1,5950.0,6.0,1
1471,1037.0,1,1,93000.0,6.0,2
1473,1038.0,0,0,0.0,0.0,1
1474,1039.0,0,0,0.0,0.0,1
1476,1040.1,1,1,7000.0,6.0,2
1477,1040.2,1,1,12500.0,5.0,2
1479,1041.0,1,1,86000.0,5.0,3
1482,1042.0,0,0,0.0,0.0,1
1483,1043.0,1,1,70000.0,1.0,1
1484,1044.0,1,1,20800.0,6.0,4
1488,1045.0,1,1,9000.0,5.0,2
1490,1046.0,1,1,20000.0,5.0,1
1491,1047.0,0,0,0.0,0.0,1
1492,1048.0,1,1,1600.0,6.0,1
1493,1049.0,0,0,0.0,0.0,1
1494,1050.0,1,1,40000.0,1.0,1
1495,1051.0,0,0,0.0,0.0,1
1496,1052.0,1,1,60400.0,5.0,2
1498,1053.0,1,1,8700.0,6.0,3
1501,1054.0,1,1,10000.0,5.0,1
1502,1055.0,0,0,0.0,0.0,1
1503,1056.0,1,1,1200.0,5.0,1
1504,1057.0,0,0,0.0,0.0,1
1505,1058.0,0,0,0.0,0.0,1
1507,1059.0,1,1,263016.0,5.0,4
1510,1061.0,1,1,12000.0,5.0,1
1511,1062.0,1,1,10000.0,6.0,1
1512,1063.0,1,0,0.0,0.0,1
1513,1064.0,1,1,10000.0,5.0,1
1514,1065.0,0,0,0.0,0.0,1
1515,1066.0,0,0,0.0,0.0,1
1517,1067.0,1,1,91000.0,6.0,3
1519,1068.0,1,1,20000.0,5.0,1
1520,1069.0,1,1,15000.0,5.0,1
1521,1070.0,1,1,3000.0,5.0,1
1522,1071.0,1,1,2000.0,6.0,1
1523,1072.0,0,0,0.0,0.0,1
1524,1074.0,0,0,0.0,0.0,1
1525,1075.0,1,1,4150.0,6.0,2
1527,1076.0,0,0,0.0,0.0,1
1528,1079.1,1,1,1200.0,5.0,1
1529,1079.2,1,1,102400.0,5.0,2
1531,1079.3,0,0,0.0,0.0,1
1532,1080.0,1,1,24000.0,5.0,1
1534,1081.0,1,1,38000.0,6.0,2
1535,1082.0,0,0,0.0,0.0,1
1536,1083.0,0,0,0.0,0.0,1
1537,1085.0,1,1,2000.0,5.0,1
1538,1086.0,1,1,35000.0,2.0,1
1539,1087.0,1,1,14000.0,5.0,1
1540,1088.0,1,1,3200.0,6.0,1
1541,1089.0,0,0,0.0,0.0,1
1542,1090.0,1,1,1800.0,6.0,1
1543,1091.0,1,1,6000.0,6.0,2
1545,1092.0,0,0,0.0,0.0,1
1546,1093.1,1,1,2000.0,1.0,1
1547,1093.2,1,1,35000.0,6.0,2
1550,1094.0,1,1,56100.0,6.0,3
1552,1096.0,1,1,44000.0,2.0,1
1553,1097.0,1,1,14600.0,6.0,2
1555,1098.0,1,1,800000.0,5.0,1
1556,1099.0,1,1,33000.0,1.0,1
1557,1100.0,1,1,8700.0,6.0,1
1558,1101.0,1,1,16030.0,5.0,1
1559,1102.0,1,1,8000.0,5.0,1
1560,1103.0,0,0,0.0,0.0,1
1561,1105.0,1,1,7000.0,6.0,2
1563,1106.0,1,0,0.0,0.0,1
1564,1107.0,1,1,30000.0,6.0,2
1566,1108.0,0,0,0.0,0.0,1
1567,1109.0,1,1,8850.0,6.0,2
1571,1111.0,1,1,6235.0,6.0,3
1573,1112.0,1,1,10092.0,6.0,4
1576,1113.0,1,1,1250.0,5.0,1
1577,1114.0,0,0,0.0,0.0,1
1578,1115.0,1,1,11400.0,6.0,2
1580,1117.0,1,1,5500.0,6.0,2
1583,1118.0,1,1,4381.0,6.0,2
1584,1119.0,1,1,35680.0,6.0,3
1587,1120.0,1,1,15000.0,6.0,2
1589,1121.0,1,0,0.0,0.0,1
1590,1123.0,0,0,0.0,0.0,1
1591,1124.0,0,0,0.0,0.0,1
1592,1125.0,1,1,17000.0,5.0,1
1593,1126.0,1,0,0.0,0.0,1
1594,1127.0,1,1,400000.0,5.0,1
1595,1128.0,1,1,4700.0,5.0,2
1597,1129.0,0,0,0.0,0.0,1
1598,1130.0,0,0,0.0,0.0,1
1599,1131.0,0,0,0.0,0.0,1
1600,1132.0,0,0,0.0,0.0,1
1601,1133.0,1,1,15000.0,5.0,1
1602,1134.0,0,0,0.0,0.0,1
1603,1135.0,0,0,0.0,0.0,1
1604,1136.0,1,1,20000.0,2.0,1
1605,1137.0,0,0,0.0,0.0,1
1606,1138.0,0,0,0.0,0.0,1
1607,1139.0,1,0,0.0,0.0,1
1608,1140.0,1,1,12226.0,5.0,1
1609,1141.0,1,1,11000.0,5.0,2
1611,1142.0,1,1,17300.0,6.0,3
1614,1143.1,0,0,0.0,0.0,1
1615,1143.2,0,0,0.0,0.0,1
1616,1144.0,1,1,24000.0,6.0,2
1618,1145.0,1,1,30983.0,5.0,2
1620,1146.0,0,0,0.0,0.0,1
1621,1147.1,1,1,9300.0,6.0,1
1622,1147.2,1,0,0.0,0.0,1
1624,1148.0,1,1,3300.0,6.0,2
1625,1149.0,1,1,950.0,6.0,1
1626,1150.0,0,0,0.0,0.0,1
1628,1151.0,1,1,48500.0,6.0,3
1630,1152.0,0,0,0.0,0.0,1
1631,1153.0,1,1,16769.0,6.0,3
1634,1154.0,0,0,0.0,0.0,1
1635,1155.1,0,0,0.0,0.0,1
1636,1155.2,0,0,0.0,0.0,1
1637,1155.3,1,1,6200.0,5.0,1
1638,1156.0,1,0,0.0,0.0,1
1639,1157.0,1,1,25000.0,5.0,1
1640,1158.0,1,1,6000.0,6.0,1
1641,1159.0,1,0,0.0,0.0,1
1642,1160.0,1,1,100000.0,5.0,1
1643,1161.0,0,0,0.0,0.0,1
1644,1162.0,0,0,0.0,0.0,1
1645,1163.0,0,0,0.0,0.0,1
1646,1165.0,1,1,800.0,5.0,1
1647,1166.0,0,0,0.0,0.0,1
1648,1167.0,1,1,44000.0,5.0,3
1651,1168.0,0,0,0.0,0.0,1
1652,1169.0,0,0,0.0,0.0,1
1653,1170.0,1,0,0.0,0.0,1
1654,1171.0,0,0,0.0,0.0,1
1655,1172.0,0,0,0.0,0.0,1
1656,1173.0,1,0,0.0,0.0,1
1657,1174.0,0,0,0.0,0.0,1
1658,1175.0,0,0,0.0,0.0,1
1659,1176.0,0,0,0.0,0.0,1
1660,1177.0,1,1,1000.0,5.0,1
1661,1178.0,1,1,1000.0,5.0,1
1662,1179.0,1,1,210000.0,1.0,1
1663,1180.0,0,0,0.0,0.0,1
1664,1181.0,1,0,0.0,0.0,1
1665,1182.0,1,1,5300.0,6.0,2
1667,1183.1,1,1,100000.0,1.0,1
1668,1183.2,1,1,6500.0,5.0,1
1669,1184.0,1,1,106000.0,6.0,2
1671,1185.0,1,0,0.0,0.0,1
1672,1186.0,1,0,0.0,0.0,1
1673,1187.0,1,0,0.0,0.0,1
1674,1188.0,1,1,20000.0,1.0,1
1675,1189.0,1,1,105000.0,1.0,2
1677,1190.0,1,1,550000.0,1.0,2
1679,1191.0,1,1,510000.0,1.0,3
1682,1192.0,1,0,0.0,0.0,1
1683,1194.1,1,0,0.0,0.0,1
1684,1194.2,1,1,500.0,6.0,1
1685,1195.0,1,1,1200.0,6.0,1
1686,1196.0,1,1,50000.0,1.0,1
1687,1197.0,1,1,5650.0,6.0,1
1688,1199.0,1,1,162000.0,6.0,2
1690,1200.0,1,1,180000.0,5.0,2
1692,1201.0,1,1,8000.0,2.0,1
1693,1202.0,1,1,2500.0,6.0,1
1694,1203.0,1,0,0.0,0.0,1
1695,1204.0,1,0,0.0,0.0,1
1696,1205.0,1,1,4000.0,6.0,2
1698,1206.0,1,1,100000.0,1.0,1
1699,1207.0,1,1,24000.0,1.0,1
1701,1208.0,1,1,2050.0,5.0,2
1702,1209.0,1,1,6000.0,6.0,1
1703,1210.0,1,1,1200.0,5.0,1
1704,1211.0,1,1,150000.0,5.0,2
1706,1212.0,1,1,15000.0,6.0,1
1707,1213.0,1,1,3000.0,6.0,1
1708,1214.0,1,1,1500.0,1.0,1
1709,1215.0,1,0,0.0,0.0,1
1710,1216.0,1,0,0.0,0.0,1
1711,1217.0,1,1,1650.0,6.0,1
1712,1219.0,1,0,0.0,0.0,1
1713,1220.0,1,0,0.0,0.0,1
1714,1221.0,1,1,4350.0,6.0,1
1715,1222.0,1,0,0.0,0.0,1
1716,1223.0,1,1,2000.0,5.0,1
1717,1224.0,1,1,15000.0,5.0,1
1718,1225.0,1,1,19000.0,6.0,2
1720,1226.0,1,1,20000.0,6.0,1
1721,1227.0,1,0,0.0,0.0,1
1722,1229.0,1,1,84000.0,5.0,2
1724,1230.0,1,1,1680.0,6.0,1
1725,1232.0,1,1,12000.0,6.0,1
1727,1233.0,1,1,147200.0,6.0,2
1728,1234.0,1,1,110000.0,2.0,1
1729,1235.0,0,0,0.0,0.0,1
1730,1236.0,1,1,4000.0,5.0,2
1732,1237.0,1,0,0.0,0.0,1
1733,1238.0,1,0,0.0,0.0,1
1734,1239.0,1,1,8575.0,6.0,2
1736,1240.1,1,1,1200.0,5.0,1
1737,1240.2,1,0,0.0,0.0,1
1738,1241.0,1,1,700000.0,1.0,3
1742,1242.0,1,1,97000.0,6.0,4
1745,1243.0,1,1,10000.0,6.0,2
1747,1244.0,0,0,0.0,0.0,1
1748,1245.0,0,0,0.0,0.0,1
1749,1246.1,0,0,0.0,0.0,1
1751,1246.2,1,1,52000.0,6.0,2
1752,1247.0,1,1,55000.0,5.0,2
1754,1248.0,1,1,2400.0,6.0,1
1755,1249.0,1,1,600.0,6.0,1
1756,1250.0,1,1,21000.0,0.0,1
1757,1253.0,1,1,24600.0,6.0,4
1761,1254.0,1,1,45000.0,5.0,2
1763,1255.0,1,1,7000.0,5.0,1
1764,1256.0,1,1,85000.0,6.0,4
1769,1257.0,1,1,14600.0,6.0,2
1770,1258.0,1,1,3300.0,6.0,2
1772,1259.0,1,1,25000.0,4.0,1
1773,1260.0,1,1,250000.0,1.0,1
1774,1261.0,0,0,0.0,0.0,1
1775,1262.0,0,0,0.0,0.0,1
1776,1263.0,1,1,14000.0,6.0,2
1778,1264.0,1,1,5000.0,6.0,1
1779,1265.0,1,1,4000.0,6.0,1
1780,1266.0,1,1,9230.0,5.0,1
1781,1267.0,1,1,28000.0,6.0,3
1784,1268.0,0,0,0.0,0.0,1
1785,1269.0,1,1,2000.0,6.0,1
1786,1270.0,1,1,120000.0,6.0,2
1788,1271.0,1,1,20000.0,5.0,1
1789,1272.0,0,0,0.0,0.0,1
1790,1273.0,1,1,90000.0,1.0,1
1791,1274.11,1,1,100000.0,1.0,1
1792,1274.12,0,0,0.0,0.0,1
1793,1274.2,0,0,0.0,0.0,1
1794,1275.0,1,1,600.0,6.0,1
1795,1276.1,1,1,500.0,6.0,1
1796,1276.2,1,1,2000.0,6.0,1
1797,1277.0,0,0,0.0,0.0,1
1798,1278.0,1,1,87000.0,1.0,2
1800,1279.0,1,1,1800.0,6.0,2
1803,1280.0,1,1,66000.0,6.0,4
1806,1281.0,0,0,0.0,0.0,1
1807,1282.0,1,1,237200.0,6.0,4
1811,1283.0,1,1,2000.0,6.0,1
1812,1284.0,1,1,114200.0,6.0,3
1815,1285.0,1,1,5500.0,6.0,3
1818,1286.0,1,1,152400.0,6.0,2
1820,1287.0,0,0,0.0,0.0,1
1821,1288.0,0,0,0.0,0.0,1
1822,1289.0,0,0,0.0,0.0,1
